parking_id,city_zone,vehicle_type,entry_time,duration_minutes,hourly_rate,total_amount,payment_mode,violation,user_type
3886,Zone-A,Bike,2024-07-17 14:00:00,30,20,10.0,UPI,Yes,Visitor
3887,ZONE-B,EV,,30,0,0.0,Cash,No,Regular
3888,,CAR,2024-07-07 03:00:00,120,40,80.0,Card,Y,regular
3889,,,2024-03-08 00:00:00,15,40,10.0,UPI,No,VISITOR
3890,,EV,2024-03-11 17:00:00,30,40,20.0,CARD,YES,VISITOR
3891,zone c,Bike,2024-04-29 01:00:00,30,,15.0,CARD,Yes,Visitor
3892,Zone A,Car,2024-04-30 16:00:00,15,40,10.0,UPI,Yes,regular
3893,ZONE-B,car,2024-06-28 13:00:00,120,40,80.0,Cash,No,Regular
3894,Zone A,Bike,2024-04-10 14:00:00,60,40,40.0,Cash,Yes,Visitor
3895,Zone A,Bike,2024-03-02 15:00:00,120,40,80.0,upi,,VISITOR
3896,ZONE-B,Bike,2024-05-27 19:00:00,5,40,3.33,upi,,Regular
3897,zone c,Bike,,15,40,10.0,Card,Yes,Regular
3898,,Car,2024-05-14 14:00:00,30,20,10.0,Card,Y,Visitor
3899,,EV,2024-03-24 19:00:00,60,30,30.0,Card,No,Regular
3900,zone-a,Car,2024-06-19 21:00:00,60,40,40.0,UPI,No,VISITOR
3901,zone-a,Bike,2024-01-19 07:00:00,120,20,40.0,Cash,Yes,regular
3902,Zone-A,Car,2024-06-26 06:00:00,60,30,30.0,UPI,Y,Visitor
3903,ZONE-B,EV,2024-01-18 04:00:00,240,40,160.0,,N,Regular
3904,zone-a,,,-30,30,-15.0,Cash,N,regular
3905,,car,2024-03-18 16:00:00,30,40,20.0,,No,Visitor
3906,Zone-A,EV,2024-05-01 23:00:00,60,40,40.0,UPI,No,VISITOR
3907,zone-a,Car,2024-05-10 01:00:00,60,,30.0,upi,No,Visitor
3908,zone c,Bike,2024-02-24 08:00:00,15,20,5.0,CARD,Y,Regular
3909,,Car,2024-05-10 10:00:00,15,20,5.0,Card,Yes,Regular
3910,Zone-A,Bike,2024-07-13 14:00:00,30,20,10.0,UPI,Y,Regular
3911,Zone-A,Car,2024-05-25 17:00:00,30,0,0.0,,Yes,regular
3912,Zone-A,Car,2024-06-05 15:00:00,30,20,10.0,Card,,Regular
3913,zone c,Car,2024-02-01 19:00:00,60,40,40.0,,Yes,Regular
3914,Zone-C,Car,,30,30,15.0,,Yes,Visitor
3915,Zone-C,EV,2024-06-07 21:00:00,30,40,20.0,Card,Y,Visitor
3916,Zone-C,car,2024-06-28 03:00:00,60,40,40.0,Cash,No,Regular
3917,Zone-C,Bike,2024-02-25 10:00:00,30,20,10.0,Cash,No,VISITOR
3918,Zone-C,,2024-03-04 13:00:00,15,40,10.0,Cash,,VISITOR
3919,ZONE-B,,2024-04-27 01:00:00,30,20,10.0,Cash,No,VISITOR
3920,,Bike,2024-02-21 10:00:00,15,40,10.0,,Yes,Regular
3921,Zone-C,Car,2024-05-07 12:00:00,15,0,0.0,upi,Y,Visitor
3922,,Car,2024-01-03 10:00:00,60,20,20.0,CARD,N,VISITOR
3923,ZONE-B,CAR,2024-02-06 16:00:00,30,30,15.0,,No,VISITOR
3924,zone c,EV,2024-06-08 22:00:00,15,20,5.0,,N,Visitor
3925,Zone-A,Bike,2024-03-13 06:00:00,120,20,40.0,Card,Yes,Regular
3926,ZONE-B,Car,2024-01-31 08:00:00,5,30,2.5,,No,Visitor
3927,ZONE-B,,2024-03-09 23:00:00,,30,30.0,UPI,Y,
3928,Zone-A,Car,2024-04-18 19:00:00,30,20,10.0,UPI,Yes,
3929,Zone A,Bike,2024-05-23 05:00:00,-30,40,-20.0,Cash,No,Regular
3930,zone c,Bike,2024-04-09 12:00:00,60,20,20.0,Card,,Visitor
3931,ZONE-B,car,2024-05-07 20:00:00,15,40,10.0,Cash,N,Visitor
3932,ZONE-B,CAR,2024-01-20 02:00:00,0,40,0.0,,YES,VISITOR
3933,ZONE-B,Car,2024-06-15 16:00:00,240,20,80.0,CARD,Y,
3934,Zone-C,car,2024-06-14 08:00:00,15,40,10.0,UPI,YES,regular
3935,Zone-A,Car,2024-03-09 15:00:00,60,30,30.0,,,Regular
3936,,Bike,2024-04-21 21:00:00,30,30,15.0,Cash,Y,VISITOR
3937,Zone A,Bike,2024-02-29 04:00:00,30,30,15.0,Cash,No,Regular
3938,zone-a,,2024-04-12 15:00:00,30,0,0.0,Cash,No,Visitor
3939,Zone-C,Bike,2024-03-10 12:00:00,60,40,40.0,UPI,No,Visitor
3940,Zone-C,Car,2024-06-27 10:00:00,15,40,10.0,Cash,Yes,VISITOR
3941,Zone-C,EV,2024-01-31 13:00:00,30,,15.0,Cash,N,Visitor
3942,Zone-A,EV,2024-02-11 22:00:00,15,30,7.5,upi,YES,VISITOR
3943,,EV,2024-05-12 04:00:00,15,30,7.5,UPI,Y,Regular
3944,Zone-C,,2024-07-15 11:00:00,60,20,20.0,Card,Yes,Visitor
3945,zone-a,car,2024-01-20 13:00:00,30,,15.0,Cash,Yes,Visitor
3946,Zone-A,Car,2024-02-29 01:00:00,60,30,30.0,Card,,Visitor
3947,Zone A,EV,2024-06-13 02:00:00,30,40,20.0,Card,N,VISITOR
3948,Zone-C,CAR,2024-05-07 10:00:00,,0,0.0,upi,N,Visitor
3949,,Bike,2024-07-10 19:00:00,120,30,60.0,CARD,,Regular
3950,Zone-C,Car,2024-05-02 16:00:00,240,40,160.0,Cash,Yes,regular
3951,Zone-C,Car,2024-02-01 17:00:00,-30,,-15.0,Card,,regular
3952,zone c,Bike,2024-07-19 06:00:00,60,20,20.0,CARD,YES,Regular
3953,,Bike,2024-03-01 07:00:00,60,0,0.0,UPI,,regular
3954,,Bike,2024-05-30 21:00:00,15,30,7.5,UPI,Y,Visitor
3955,ZONE-B,car,2024-07-07 22:00:00,30,20,10.0,UPI,No,Regular
3956,Zone-A,Car,2024-07-17 02:00:00,15,40,10.0,UPI,Yes,Visitor
3957,Zone-A,,2024-05-24 14:00:00,15,,7.5,upi,YES,Regular
3958,,Car,2024-05-22 21:00:00,5,40,3.33,UPI,No,Visitor
3959,,EV,2024-05-13 04:00:00,30,40,20.0,UPI,No,VISITOR
3960,Zone-A,Bike,2024-02-10 08:00:00,5,40,3.33,upi,Yes,Visitor
3961,Zone-A,car,2024-01-26 23:00:00,30,20,10.0,Cash,Yes,Regular
3962,Zone-A,CAR,2024-04-17 02:00:00,30,20,10.0,,Yes,regular
3963,ZONE-B,CAR,2024-01-22 06:00:00,30,30,15.0,,YES,Visitor
3964,ZONE-B,Car,2024-03-05 06:00:00,60,20,20.0,Cash,No,regular
3965,Zone-C,EV,2024-03-25 09:00:00,,20,20.0,upi,No,
3966,ZONE-B,Car,2024-02-17 13:00:00,30,40,20.0,Cash,Yes,Visitor
3967,ZONE-B,Car,2024-03-30 18:00:00,30,,15.0,Cash,No,
3968,Zone A,Bike,2024-05-22 13:00:00,30,40,20.0,Card,No,Visitor
3969,Zone-C,Bike,2024-06-08 07:00:00,60,30,30.0,UPI,No,
3970,ZONE-B,Car,2024-02-20 13:00:00,-30,,-15.0,,Y,Regular
3971,Zone-C,Car,2024-07-11 00:00:00,60,40,40.0,UPI,No,Regular
3972,Zone-A,Bike,2024-04-12 19:00:00,60,40,40.0,Cash,Yes,regular
3973,ZONE-B,EV,2024-05-06 06:00:00,5,20,1.67,CARD,YES,regular
3974,,Car,2024-04-08 10:00:00,60,30,30.0,UPI,No,Regular
3975,,Bike,2024-01-29 17:00:00,-30,0,-0.0,UPI,N,Regular
3976,Zone-C,Car,2024-04-23 16:00:00,0,20,0.0,UPI,N,Visitor
3977,Zone-A,Bike,2024-06-09 10:00:00,120,40,80.0,Cash,No,VISITOR
3978,Zone A,Car,2024-03-29 02:00:00,30,,15.0,Card,N,Visitor
3979,ZONE-B,EV,2024-02-16 18:00:00,15,40,10.0,Card,YES,Regular
3980,Zone-A,Car,2024-02-16 14:00:00,,40,40.0,Cash,Yes,
3981,zone c,EV,2024-03-23 03:00:00,60,20,20.0,Cash,YES,regular
3982,Zone-A,Bike,2024-06-11 15:00:00,60,40,40.0,CARD,Y,Regular
3983,ZONE-B,Bike,2024-01-20 07:00:00,240,40,160.0,Cash,,regular
3984,Zone-C,car,2024-04-03 09:00:00,240,30,120.0,Card,Yes,Visitor
3985,,Bike,2024-07-19 10:00:00,30,20,10.0,Cash,YES,regular
3986,Zone A,EV,2024-04-29 07:00:00,60,0,0.0,Card,N,VISITOR
3987,ZONE-B,,2024-04-05 18:00:00,60,40,40.0,upi,YES,Visitor
3988,ZONE-B,Car,2024-02-10 09:00:00,60,0,0.0,Cash,Y,Visitor
3989,Zone-A,,2024-04-08 03:00:00,60,30,30.0,Cash,Y,VISITOR
3990,Zone A,,2024-05-10 14:00:00,60,40,40.0,UPI,YES,
3991,ZONE-B,EV,2024-01-17 01:00:00,30,30,15.0,UPI,Yes,Visitor
3992,ZONE-B,,2024-04-29 12:00:00,15,20,5.0,upi,,Regular
3993,zone-a,car,2024-01-02 00:00:00,120,30,60.0,UPI,No,Visitor
3994,Zone-A,car,2024-06-11 05:00:00,60,40,40.0,,Yes,VISITOR
3995,Zone-C,Bike,2024-07-02 08:00:00,30,0,0.0,UPI,Yes,VISITOR
3996,Zone-C,Bike,2024-07-18 06:00:00,30,20,10.0,Card,No,VISITOR
3997,,Bike,2024-02-29 14:00:00,60,40,40.0,UPI,No,Visitor
3998,Zone-C,car,2024-03-13 03:00:00,240,20,80.0,,No,Visitor
3999,,Car,2024-05-07 17:00:00,0,30,0.0,Cash,N,VISITOR
4000,,Car,,-30,40,-20.0,Cash,N,
4001,zone-a,CAR,2024-03-14 04:00:00,120,20,40.0,CARD,No,Visitor
4002,Zone A,EV,2024-05-06 16:00:00,30,0,0.0,Cash,No,
4003,ZONE-B,,2024-02-02 00:00:00,15,40,10.0,Cash,Yes,Visitor
4004,Zone-A,EV,2024-07-28 22:00:00,15,20,5.0,CARD,Yes,regular
4005,Zone-C,Car,2024-04-04 08:00:00,60,30,30.0,,N,VISITOR
4006,Zone-C,EV,2024-02-27 12:00:00,0,20,0.0,UPI,Y,VISITOR
4007,Zone-C,CAR,2024-07-26 03:00:00,30,40,20.0,UPI,Yes,Visitor
4008,Zone-A,Car,2024-04-26 07:00:00,30,40,20.0,upi,N,Regular
4009,ZONE-B,Car,2024-06-25 21:00:00,120,20,40.0,Cash,Yes,Visitor
4010,Zone-C,Bike,2024-02-10 22:00:00,15,40,10.0,Card,Yes,Regular
4011,Zone-C,Bike,2024-05-21 00:00:00,30,40,20.0,UPI,No,VISITOR
4012,Zone-C,Car,2024-02-01 14:00:00,30,20,10.0,,N,Visitor
4013,zone c,Car,2024-03-13 13:00:00,15,20,5.0,upi,No,Visitor
4014,zone c,Bike,2024-03-25 17:00:00,,0,0.0,UPI,Yes,Regular
4015,ZONE-B,EV,2024-05-30 12:00:00,15,,7.5,Card,N,Visitor
4016,Zone-A,EV,2024-05-17 16:00:00,30,0,0.0,UPI,Yes,Visitor
4017,ZONE-B,CAR,,30,0,0.0,Card,Yes,Visitor
4018,ZONE-B,Car,2024-07-05 15:00:00,60,20,20.0,UPI,No,Visitor
4019,Zone A,Car,2024-07-05 00:00:00,120,40,80.0,Card,Yes,Regular
4020,zone c,Bike,2024-04-29 09:00:00,240,30,120.0,Cash,YES,Visitor
4021,zone-a,Car,2024-02-17 05:00:00,30,20,10.0,CARD,Y,VISITOR
4022,,Car,2024-02-09 16:00:00,-30,40,-20.0,CARD,Yes,
4023,Zone A,Bike,,0,20,0.0,UPI,No,
4024,ZONE-B,CAR,2024-01-16 14:00:00,30,40,20.0,UPI,YES,
4025,zone c,car,2024-07-27 08:00:00,15,20,5.0,UPI,No,
4026,,car,2024-07-21 03:00:00,30,20,10.0,CARD,No,Regular
4027,zone-a,Car,2024-07-17 21:00:00,240,40,160.0,UPI,YES,regular
4028,Zone-A,EV,2024-07-27 01:00:00,60,30,30.0,,No,regular
4029,,CAR,2024-03-10 21:00:00,240,0,0.0,Cash,N,
4030,Zone A,,2024-06-07 13:00:00,30,40,20.0,upi,No,Regular
4031,zone c,Car,2024-02-05 16:00:00,5,40,3.33,upi,No,Visitor
4032,Zone-A,Car,2024-07-25 22:00:00,120,40,80.0,,Yes,Visitor
4033,zone-a,Bike,2024-01-13 20:00:00,60,30,30.0,UPI,N,VISITOR
4034,ZONE-B,Car,2024-02-02 13:00:00,15,30,7.5,,No,regular
4035,ZONE-B,Bike,2024-07-07 20:00:00,60,0,0.0,Cash,,regular
4036,zone c,EV,,60,,30.0,UPI,N,Visitor
4037,ZONE-B,Bike,2024-05-17 20:00:00,15,,7.5,upi,Y,Regular
4038,ZONE-B,Bike,wrong_time,30,40,20.0,UPI,No,Visitor
4039,Zone A,EV,2024-02-06 02:00:00,15,0,0.0,UPI,No,regular
4040,Zone A,Car,2024-01-26 07:00:00,60,20,20.0,,Yes,VISITOR
4041,ZONE-B,CAR,2024-03-19 10:00:00,120,40,80.0,Cash,Yes,Regular
4042,zone-a,Car,2024-03-21 10:00:00,120,40,80.0,UPI,Yes,VISITOR
4043,Zone-A,Bike,2024-01-16 14:00:00,60,20,20.0,UPI,Y,Regular
4044,ZONE-B,,2024-01-16 15:00:00,0,20,0.0,CARD,Yes,
4045,zone-a,EV,2024-01-06 02:00:00,240,40,160.0,UPI,YES,regular
4046,Zone-C,Car,wrong_time,120,0,0.0,,YES,Visitor
4047,Zone-C,Car,2024-05-14 23:00:00,15,30,7.5,Cash,No,Regular
4048,ZONE-B,Car,2024-06-16 07:00:00,30,30,15.0,upi,No,Regular
4049,zone c,Car,2024-06-08 15:00:00,120,,60.0,CARD,,Regular
4050,ZONE-B,Bike,2024-05-19 05:00:00,30,40,20.0,,N,Visitor
4051,zone-a,,2024-03-10 07:00:00,120,20,40.0,upi,YES,VISITOR
4052,Zone-C,Car,2024-01-22 22:00:00,120,0,0.0,UPI,No,Visitor
4053,zone-a,EV,2024-05-10 23:00:00,240,30,120.0,Cash,No,Regular
4054,Zone A,Car,2024-04-06 13:00:00,15,20,5.0,Cash,No,regular
4055,Zone-A,,2024-04-13 17:00:00,15,40,10.0,CARD,No,Visitor
4056,Zone A,Bike,wrong_time,60,0,0.0,Cash,Y,Regular
4057,ZONE-B,EV,2024-04-16 18:00:00,30,40,20.0,,YES,Visitor
4058,Zone A,,2024-03-23 10:00:00,15,20,5.0,upi,No,Visitor
4059,Zone-A,CAR,2024-01-15 20:00:00,0,30,0.0,UPI,YES,Regular
4060,Zone A,car,2024-03-02 20:00:00,5,40,3.33,,Y,regular
4061,Zone-A,Bike,,5,20,1.67,Card,YES,Visitor
4062,Zone-C,car,2024-04-21 08:00:00,60,20,20.0,CARD,Yes,Visitor
4063,Zone-A,Car,2024-05-14 21:00:00,30,40,20.0,Cash,No,Regular
4064,Zone-A,Car,2024-05-26 02:00:00,,20,20.0,,No,Visitor
4065,ZONE-B,car,2024-05-20 03:00:00,120,40,80.0,UPI,Yes,Regular
4066,Zone-A,Car,2024-03-08 15:00:00,60,30,30.0,Card,Yes,Regular
4067,ZONE-B,Car,2024-07-19 01:00:00,60,40,40.0,Cash,No,regular
4068,,Car,2024-01-14 20:00:00,30,0,0.0,Card,No,VISITOR
4069,Zone A,,2024-05-21 18:00:00,120,30,60.0,UPI,,Visitor
4070,zone c,Car,2024-07-28 19:00:00,30,20,10.0,,N,regular
4071,Zone-A,Bike,2024-06-07 09:00:00,60,30,30.0,,No,Visitor
4072,Zone A,Car,2024-03-01 07:00:00,5,20,1.67,Card,Yes,Regular
4073,ZONE-B,car,2024-06-15 18:00:00,120,20,40.0,UPI,No,Regular
4074,zone-a,EV,2024-03-06 08:00:00,30,,15.0,Card,YES,regular
4075,zone-a,,2024-07-08 19:00:00,15,0,0.0,Cash,No,Visitor
4076,zone c,EV,2024-03-12 09:00:00,30,30,15.0,CARD,Yes,Regular
4077,zone-a,CAR,2024-04-30 07:00:00,60,20,20.0,Card,Yes,regular
4078,zone c,Bike,2024-03-17 09:00:00,60,,30.0,UPI,No,Visitor
4079,zone-a,Bike,2024-02-10 11:00:00,120,20,40.0,UPI,Yes,Regular
4080,Zone-C,car,2024-04-08 04:00:00,240,0,0.0,Cash,Yes,VISITOR
4081,ZONE-B,Bike,2024-02-21 01:00:00,-30,40,-20.0,Card,Yes,Regular
4082,zone c,Car,,15,40,10.0,UPI,,Visitor
4083,Zone-A,Car,2024-01-13 18:00:00,60,0,0.0,Cash,YES,regular
4084,ZONE-B,Car,2024-02-29 23:00:00,60,40,40.0,,No,regular
4085,ZONE-B,Car,2024-05-23 10:00:00,60,30,30.0,Cash,N,
4086,Zone-C,EV,2024-06-30 22:00:00,30,30,15.0,,Yes,Visitor
4087,,Bike,2024-04-15 01:00:00,-30,40,-20.0,Card,Y,
4088,zone c,Bike,,5,40,3.33,UPI,N,Regular
4089,zone-a,Car,2024-03-10 12:00:00,240,20,80.0,Cash,YES,regular
4090,zone-a,Bike,2024-04-01 12:00:00,15,40,10.0,,Yes,
4091,Zone-A,EV,2024-03-27 10:00:00,60,40,40.0,upi,No,Regular
4092,Zone-A,Bike,2024-03-15 09:00:00,-30,20,-10.0,UPI,Y,Regular
4093,Zone-C,car,2024-01-21 13:00:00,30,40,20.0,UPI,No,Regular
4094,zone-a,,2024-01-16 16:00:00,-30,,-15.0,UPI,Yes,
4095,Zone-C,,2024-02-07 04:00:00,60,20,20.0,,No,regular
4096,Zone-A,Car,2024-04-22 04:00:00,30,20,10.0,CARD,Yes,
4097,Zone-A,Bike,2024-05-16 14:00:00,15,30,7.5,,N,
4098,Zone-C,Car,2024-03-18 04:00:00,30,20,10.0,upi,Yes,Visitor
4099,ZONE-B,car,2024-02-25 03:00:00,30,20,10.0,UPI,No,
4100,Zone-A,Bike,2024-05-12 03:00:00,120,40,80.0,Cash,Yes,Visitor
4101,Zone A,,2024-01-25 10:00:00,30,,15.0,UPI,No,Visitor
4102,ZONE-B,CAR,2024-07-02 20:00:00,15,30,7.5,Cash,YES,VISITOR
4103,zone c,Car,2024-04-12 13:00:00,30,0,0.0,Card,No,Regular
4104,ZONE-B,Car,2024-03-09 17:00:00,,30,30.0,Cash,Y,Regular
4105,Zone A,Bike,2024-06-19 09:00:00,60,40,40.0,upi,Yes,Regular
4106,Zone-A,EV,2024-02-16 13:00:00,5,40,3.33,UPI,,Regular
4107,Zone A,Bike,2024-06-15 06:00:00,240,0,0.0,UPI,No,Regular
4108,ZONE-B,Car,2024-05-16 20:00:00,5,30,2.5,Cash,N,Regular
4109,,,2024-03-29 17:00:00,-30,40,-20.0,Card,Y,Regular
4110,Zone-A,,2024-07-06 20:00:00,15,20,5.0,Card,N,
4111,,car,2024-02-26 14:00:00,15,0,0.0,Card,Yes,Visitor
4112,Zone A,,2024-02-19 05:00:00,-30,20,-10.0,Cash,Yes,VISITOR
4113,zone c,car,2024-05-04 00:00:00,60,40,40.0,upi,Yes,Visitor
4114,ZONE-B,car,,30,40,20.0,Cash,N,Visitor
4115,Zone A,,2024-06-01 15:00:00,0,20,0.0,Cash,No,regular
4116,Zone A,Car,,60,20,20.0,upi,No,regular
4117,zone-a,Bike,2024-04-29 07:00:00,120,40,80.0,Cash,,Visitor
4118,zone-a,Bike,2024-06-19 02:00:00,30,0,0.0,UPI,No,Regular
4119,Zone-A,Bike,2024-01-27 15:00:00,120,,60.0,Cash,Yes,Visitor
4120,zone-a,Bike,2024-04-30 19:00:00,15,40,10.0,,YES,Regular
4121,Zone-C,car,wrong_time,30,30,15.0,,Yes,regular
4122,,Bike,2024-01-14 01:00:00,120,40,80.0,UPI,N,Visitor
4123,,Car,,30,40,20.0,Card,Yes,Regular
4124,ZONE-B,Car,2024-07-23 11:00:00,30,40,20.0,Cash,YES,Visitor
4125,zone c,Car,2024-07-09 14:00:00,60,40,40.0,CARD,,Visitor
4126,zone-a,EV,2024-04-07 15:00:00,60,0,0.0,,Yes,regular
4127,Zone-C,CAR,2024-06-17 09:00:00,30,30,15.0,CARD,No,Visitor
4128,ZONE-B,Bike,2024-05-06 20:00:00,120,20,40.0,,YES,Regular
4129,,car,2024-03-18 09:00:00,-30,40,-20.0,Cash,No,Regular
4130,Zone-A,Bike,,30,0,0.0,Cash,N,Regular
4131,Zone-C,Car,2024-07-08 20:00:00,15,,7.5,Card,No,Regular
4132,Zone-C,Car,2024-01-14 17:00:00,120,30,60.0,Card,No,regular
4133,Zone-A,Bike,2024-03-20 15:00:00,15,30,7.5,CARD,Y,Regular
4134,,Car,2024-04-15 17:00:00,240,40,160.0,,No,Regular
4135,zone c,Car,2024-07-28 19:00:00,30,20,10.0,Card,Yes,regular
4136,Zone A,,2024-01-08 10:00:00,60,30,30.0,upi,YES,Visitor
4137,Zone-A,EV,2024-03-02 15:00:00,240,,120.0,,Yes,Regular
4138,Zone A,Bike,,120,0,0.0,Card,Y,regular
4139,ZONE-B,,2024-04-12 06:00:00,,20,20.0,UPI,YES,Visitor
4140,Zone-C,car,2024-01-18 21:00:00,-30,30,-15.0,,No,
4141,Zone-A,Car,2024-05-11 19:00:00,60,40,40.0,Cash,Yes,
4142,Zone A,Bike,2024-07-28 12:00:00,30,40,20.0,upi,,VISITOR
4143,zone c,EV,2024-03-08 18:00:00,60,20,20.0,Cash,No,Regular
4144,zone-a,CAR,2024-01-29 17:00:00,15,40,10.0,Cash,YES,VISITOR
4145,Zone-C,car,2024-01-08 21:00:00,15,0,0.0,,Yes,Regular
4146,zone c,CAR,2024-01-15 20:00:00,120,0,0.0,CARD,N,regular
4147,Zone-C,CAR,wrong_time,120,20,40.0,UPI,Y,
4148,,car,2024-04-15 20:00:00,5,30,2.5,Cash,No,Visitor
4149,Zone-A,EV,2024-04-14 07:00:00,5,30,2.5,Cash,,
4150,zone c,Car,2024-03-18 18:00:00,240,,120.0,Cash,Y,
4151,Zone-C,,2024-03-25 23:00:00,120,0,0.0,UPI,,regular
4152,Zone-A,Car,2024-07-19 00:00:00,60,30,30.0,Card,No,Visitor
4153,zone c,Car,2024-07-23 05:00:00,30,30,15.0,Card,Yes,regular
4154,zone c,Car,,-30,40,-20.0,Cash,N,VISITOR
4155,ZONE-B,Car,2024-05-03 10:00:00,30,20,10.0,Card,Yes,Regular
4156,Zone-A,Car,2024-06-16 20:00:00,60,20,20.0,Card,,Regular
4157,zone-a,Bike,2024-01-30 07:00:00,30,40,20.0,UPI,Yes,Visitor
4158,Zone-C,Bike,2024-03-02 12:00:00,60,40,40.0,CARD,No,Visitor
4159,,EV,2024-01-26 04:00:00,15,20,5.0,UPI,Yes,
4160,zone-a,Car,2024-02-07 03:00:00,60,40,40.0,,Yes,VISITOR
4161,Zone-C,Bike,2024-05-27 20:00:00,60,0,0.0,upi,Y,
4162,Zone A,EV,2024-07-05 08:00:00,60,20,20.0,UPI,Yes,regular
4163,,car,2024-05-08 23:00:00,5,20,1.67,Card,Yes,Regular
4164,Zone A,Car,2024-06-19 05:00:00,30,0,0.0,Card,Y,Visitor
4165,Zone A,Bike,2024-07-19 19:00:00,30,20,10.0,Cash,Yes,VISITOR
4166,Zone-C,Car,2024-01-02 15:00:00,30,20,10.0,UPI,,Regular
4167,,Car,2024-02-23 19:00:00,120,20,40.0,,No,VISITOR
4168,Zone-C,,2024-02-29 16:00:00,-30,20,-10.0,Card,Y,Visitor
4169,Zone-A,Bike,2024-02-20 03:00:00,240,40,160.0,,Y,VISITOR
4170,zone-a,CAR,2024-01-12 16:00:00,60,20,20.0,Card,No,regular
4171,ZONE-B,Bike,,0,40,0.0,Cash,Yes,regular
4172,zone-a,CAR,2024-04-18 17:00:00,15,,7.5,Cash,N,Visitor
4173,Zone A,EV,2024-07-20 18:00:00,-30,30,-15.0,CARD,N,Regular
4174,Zone A,car,2024-01-21 01:00:00,120,40,80.0,UPI,Yes,VISITOR
4175,ZONE-B,car,2024-07-20 10:00:00,0,30,0.0,UPI,Yes,
4176,zone c,Bike,2024-04-21 21:00:00,5,30,2.5,UPI,Yes,
4177,ZONE-B,,2024-04-24 10:00:00,,20,20.0,UPI,,Visitor
4178,zone c,,2024-02-29 18:00:00,240,0,0.0,UPI,YES,
4179,zone-a,car,2024-03-05 06:00:00,120,0,0.0,,No,
4180,ZONE-B,Car,2024-03-28 03:00:00,15,30,7.5,UPI,No,
4181,Zone A,Car,2024-06-14 09:00:00,60,0,0.0,Cash,N,Regular
4182,zone-a,Car,2024-06-06 13:00:00,60,,30.0,UPI,YES,regular
4183,Zone-A,,2024-04-03 07:00:00,0,20,0.0,UPI,No,Regular
4184,ZONE-B,car,2024-07-18 10:00:00,60,30,30.0,upi,No,Regular
4185,,Bike,2024-02-18 16:00:00,60,30,30.0,Cash,No,Regular
4186,Zone-C,Bike,2024-02-06 15:00:00,60,0,0.0,,Yes,Visitor
4187,ZONE-B,Bike,2024-06-23 18:00:00,240,30,120.0,Cash,Y,Visitor
4188,zone-a,Bike,2024-02-25 20:00:00,30,20,10.0,Cash,No,
4189,zone-a,Car,2024-07-25 22:00:00,0,40,0.0,upi,No,Visitor
4190,,Car,2024-03-03 23:00:00,15,,7.5,UPI,Yes,VISITOR
4191,zone-a,Bike,2024-04-30 21:00:00,120,40,80.0,Card,YES,Visitor
4192,Zone-C,Car,2024-05-31 12:00:00,30,20,10.0,,Yes,regular
4193,Zone-A,Car,2024-06-21 04:00:00,0,30,0.0,Cash,No,Visitor
4194,Zone A,car,2024-05-26 08:00:00,60,0,0.0,Cash,Yes,Regular
4195,ZONE-B,Bike,,30,30,15.0,Cash,Y,
4196,Zone-C,Bike,2024-04-23 09:00:00,30,40,20.0,Card,YES,Visitor
4197,zone c,Car,2024-02-28 16:00:00,30,30,15.0,Cash,N,Visitor
4198,zone-a,,2024-04-30 00:00:00,30,,15.0,Card,No,Regular
4199,Zone-A,EV,2024-01-10 09:00:00,240,40,160.0,Card,Yes,
4200,Zone-C,EV,2024-01-02 20:00:00,30,40,20.0,upi,Yes,regular
4201,Zone-A,,2024-07-09 08:00:00,,30,30.0,CARD,Y,regular
4202,Zone A,Car,2024-01-21 05:00:00,15,30,7.5,Card,Yes,Visitor
4203,Zone-A,EV,2024-04-04 15:00:00,15,,7.5,,No,Visitor
4204,zone-a,Car,2024-01-20 03:00:00,15,40,10.0,upi,N,Visitor
4205,zone c,Bike,2024-07-10 11:00:00,60,40,40.0,UPI,No,Visitor
4206,Zone-C,EV,2024-07-05 01:00:00,60,30,30.0,UPI,No,Regular
4207,Zone-C,,2024-04-02 21:00:00,60,20,20.0,upi,Yes,Regular
4208,zone-a,EV,2024-05-27 05:00:00,120,40,80.0,Card,,
4209,Zone-C,Car,,120,40,80.0,Cash,YES,Regular
4210,zone c,Bike,2024-06-15 01:00:00,60,30,30.0,upi,No,Visitor
4211,Zone A,Bike,2024-04-15 13:00:00,15,0,0.0,Card,No,Regular
4212,ZONE-B,EV,2024-05-29 18:00:00,-30,20,-10.0,UPI,No,Visitor
4213,ZONE-B,Car,2024-02-12 10:00:00,5,30,2.5,Card,No,Visitor
4214,,CAR,2024-04-19 23:00:00,240,30,120.0,upi,Yes,VISITOR
4215,Zone-A,EV,2024-01-11 11:00:00,60,20,20.0,,No,Regular
4216,zone-a,Car,2024-03-07 17:00:00,30,30,15.0,Cash,Yes,Visitor
4217,Zone-C,car,2024-07-11 21:00:00,60,30,30.0,CARD,N,regular
4218,Zone A,Car,2024-02-04 04:00:00,5,40,3.33,,Yes,Regular
4219,zone c,Car,2024-07-23 22:00:00,120,0,0.0,upi,No,regular
4220,zone c,Car,wrong_time,5,40,3.33,upi,Yes,Regular
4221,,car,2024-04-27 02:00:00,60,20,20.0,Card,,Regular
4222,Zone A,,2024-05-14 08:00:00,30,30,15.0,Cash,YES,regular
