parking_id,city_zone,vehicle_type,entry_time,duration_minutes,hourly_rate,total_amount,payment_mode,violation,user_type,hour,day,weekday,month
2509,ZONE-B,EV,2024-06-30 08:00:00,60.0,40.0,40.0,UPI,NO,REGULAR,8,30,Sunday,June
2510,UNKNOWN,CAR,2024-03-09 03:00:00,30.0,30.0,15.0,CARD,NO,VISITOR,3,9,Saturday,March
2511,UNKNOWN,BIKE,2024-06-22 04:00:00,30.0,30.0,15.0,UPI,NO,VISITOR,4,22,Saturday,June
2512,ZONE-A,BIKE,2024-06-10 22:00:00,5.0,40.0,3.33,UNKNOWN,YES,REGULAR,22,10,Monday,June
2514,ZONE-A,BIKE,2024-07-10 16:00:00,30.0,30.0,15.0,CASH,YES,REGULAR,16,10,Wednesday,July
2515,ZONE-B,BIKE,2024-07-28 03:00:00,120.0,30.0,60.0,UPI,YES,VISITOR,3,28,Sunday,July
2516,ZONE-A,CAR,2024-06-02 07:00:00,30.0,30.0,15.0,CASH,NO,REGULAR,7,2,Sunday,June
2517,ZONE-B,BIKE,2024-03-14 07:00:00,120.0,20.0,40.0,UNKNOWN,NO,VISITOR,7,14,Thursday,March
2518,ZONE-A,EV,2024-01-30 14:00:00,15.0,30.0,7.5,UNKNOWN,NO,VISITOR,14,30,Tuesday,January
2519,ZONE-A,CAR,2024-05-04 14:00:00,120.0,30.0,60.0,CARD,NO,REGULAR,14,4,Saturday,May
2520,ZONE-A,CAR,2024-06-16 04:00:00,30.0,40.0,20.0,UPI,NO,VISITOR,4,16,Sunday,June
2521,ZONE-A,CAR,2024-06-10 20:00:00,60.0,20.0,20.0,CARD,NO,REGULAR,20,10,Monday,June
2523,ZONE-A,CAR,2024-02-13 16:00:00,120.0,40.0,80.0,CARD,YES,REGULAR,16,13,Tuesday,February
2524,ZONE-A,CAR,2024-07-01 15:00:00,30.0,30.0,15.0,CARD,YES,VISITOR,15,1,Monday,July
2526,ZONE-C,CAR,2024-04-10 04:00:00,60.0,30.0,30.0,CARD,YES,VISITOR,4,10,Wednesday,April
2527,ZONE-A,BIKE,2024-05-17 15:00:00,60.0,30.0,30.0,UNKNOWN,YES,REGULAR,15,17,Friday,May
2528,ZONE-C,UNKNOWN,2024-05-12 21:00:00,30.0,30.0,15.0,UPI,YES,REGULAR,21,12,Sunday,May
2529,ZONE-A,CAR,2024-04-21 23:00:00,30.0,20.0,10.0,UNKNOWN,YES,UNKNOWN,23,21,Sunday,April
2530,ZONE-C,CAR,2024-06-09 07:00:00,30.0,20.0,10.0,CASH,YES,REGULAR,7,9,Sunday,June
2531,ZONE-A,CAR,2024-03-08 10:00:00,120.0,20.0,40.0,CASH,YES,REGULAR,10,8,Friday,March
2533,ZONE-C,UNKNOWN,2024-01-16 17:00:00,60.0,20.0,20.0,UNKNOWN,YES,REGULAR,17,16,Tuesday,January
2536,ZONE-C,BIKE,2024-02-13 04:00:00,120.0,40.0,80.0,CARD,NO,VISITOR,4,13,Tuesday,February
2537,ZONE-B,EV,2024-04-09 10:00:00,15.0,30.0,7.5,UPI,YES,VISITOR,10,9,Tuesday,April
2538,ZONE-A,BIKE,2024-01-13 18:00:00,30.0,30.0,15.0,CARD,YES,REGULAR,18,13,Saturday,January
2539,UNKNOWN,EV,2024-05-29 06:00:00,30.0,30.0,15.0,CARD,YES,VISITOR,6,29,Wednesday,May
2541,UNKNOWN,CAR,2024-03-27 06:00:00,60.0,30.0,30.0,UPI,NO,VISITOR,6,27,Wednesday,March
2542,UNKNOWN,BIKE,2024-04-29 20:00:00,5.0,30.0,2.5,UPI,NO,VISITOR,20,29,Monday,April
2543,ZONE-B,CAR,2024-03-04 04:00:00,60.0,20.0,20.0,UNKNOWN,NO,VISITOR,4,4,Monday,March
2544,ZONE-B,BIKE,2024-04-04 18:00:00,30.0,20.0,10.0,CASH,YES,VISITOR,18,4,Thursday,April
2545,ZONE-C,UNKNOWN,2024-07-04 07:00:00,240.0,20.0,80.0,UNKNOWN,YES,REGULAR,7,4,Thursday,July
2546,ZONE-A,BIKE,2024-07-16 08:00:00,30.0,30.0,15.0,CARD,NO,VISITOR,8,16,Tuesday,July
2547,ZONE-C,CAR,2024-02-03 00:00:00,60.0,30.0,30.0,CASH,YES,VISITOR,0,3,Saturday,February
2548,UNKNOWN,BIKE,2024-06-01 01:00:00,15.0,40.0,10.0,CASH,NO,REGULAR,1,1,Saturday,June
2549,ZONE-C,EV,2024-05-10 09:00:00,5.0,40.0,3.33,UPI,NO,VISITOR,9,10,Friday,May
2550,ZONE-A,BIKE,2024-02-11 08:00:00,30.0,20.0,10.0,UPI,NO,REGULAR,8,11,Sunday,February
2551,ZONE-C,EV,2024-04-18 01:00:00,30.0,30.0,15.0,UPI,YES,REGULAR,1,18,Thursday,April
2552,ZONE-C,BIKE,2024-07-18 22:00:00,30.0,30.0,15.0,UPI,NO,REGULAR,22,18,Thursday,July
2553,ZONE-C,CAR,2024-06-19 01:00:00,60.0,20.0,20.0,UNKNOWN,NO,REGULAR,1,19,Wednesday,June
2554,ZONE-A,CAR,2024-05-16 14:00:00,120.0,40.0,80.0,UNKNOWN,NO,REGULAR,14,16,Thursday,May
2555,ZONE-A,CAR,2024-05-19 20:00:00,30.0,30.0,15.0,UPI,NO,REGULAR,20,19,Sunday,May
2556,UNKNOWN,CAR,2024-06-03 12:00:00,120.0,30.0,60.0,CASH,NO,REGULAR,12,3,Monday,June
2557,ZONE-B,CAR,2024-06-09 03:00:00,30.0,30.0,15.0,UNKNOWN,YES,REGULAR,3,9,Sunday,June
2559,ZONE-A,EV,2024-01-23 23:00:00,30.0,20.0,10.0,UPI,YES,REGULAR,23,23,Tuesday,January
2560,ZONE-A,BIKE,2024-05-31 09:00:00,240.0,30.0,120.0,UPI,YES,REGULAR,9,31,Friday,May
2561,ZONE-A,CAR,2024-07-24 08:00:00,60.0,40.0,40.0,CARD,YES,REGULAR,8,24,Wednesday,July
2562,ZONE-C,CAR,2024-04-30 10:00:00,60.0,30.0,30.0,UPI,NO,REGULAR,10,30,Tuesday,April
2564,ZONE-B,CAR,2024-07-23 21:00:00,120.0,20.0,40.0,UPI,YES,VISITOR,21,23,Tuesday,July
2566,ZONE-C,CAR,2024-05-05 20:00:00,120.0,30.0,60.0,CASH,YES,REGULAR,20,5,Sunday,May
2567,ZONE-C,BIKE,2024-07-24 03:00:00,30.0,40.0,20.0,UPI,NO,REGULAR,3,24,Wednesday,July
2568,ZONE-C,CAR,2024-02-25 11:00:00,120.0,30.0,60.0,UPI,NO,VISITOR,11,25,Sunday,February
2569,ZONE-A,UNKNOWN,2024-02-12 07:00:00,15.0,30.0,7.5,CARD,NO,VISITOR,7,12,Monday,February
2570,ZONE-A,UNKNOWN,2024-01-31 03:00:00,240.0,30.0,120.0,UPI,YES,UNKNOWN,3,31,Wednesday,January
2571,ZONE-A,EV,2024-06-18 23:00:00,120.0,20.0,40.0,UPI,NO,VISITOR,23,18,Tuesday,June
2572,UNKNOWN,BIKE,2024-07-19 22:00:00,60.0,20.0,20.0,CARD,NO,REGULAR,22,19,Friday,July
2573,ZONE-A,CAR,2024-01-18 18:00:00,15.0,30.0,7.5,CARD,NO,VISITOR,18,18,Thursday,January
2574,UNKNOWN,CAR,2024-02-13 13:00:00,30.0,30.0,15.0,CARD,YES,REGULAR,13,13,Tuesday,February
2575,ZONE-A,BIKE,2024-02-01 09:00:00,30.0,30.0,15.0,CARD,YES,VISITOR,9,1,Thursday,February
2576,ZONE-A,BIKE,2024-03-05 05:00:00,30.0,30.0,15.0,UNKNOWN,NO,REGULAR,5,5,Tuesday,March
2577,UNKNOWN,CAR,2024-03-31 09:00:00,60.0,20.0,20.0,UPI,YES,UNKNOWN,9,31,Sunday,March
2578,ZONE-C,BIKE,2024-05-14 21:00:00,60.0,30.0,30.0,UPI,YES,VISITOR,21,14,Tuesday,May
2580,ZONE-B,CAR,2024-01-09 03:00:00,60.0,20.0,20.0,CARD,NO,REGULAR,3,9,Tuesday,January
2581,UNKNOWN,EV,2024-06-04 08:00:00,30.0,20.0,10.0,UNKNOWN,NO,VISITOR,8,4,Tuesday,June
2582,ZONE-A,BIKE,2024-05-13 07:00:00,240.0,40.0,160.0,CARD,NO,VISITOR,7,13,Monday,May
2583,ZONE-C,CAR,2024-04-16 09:00:00,30.0,20.0,10.0,UPI,NO,REGULAR,9,16,Tuesday,April
2585,ZONE-A,CAR,2024-02-11 03:00:00,120.0,40.0,80.0,CARD,YES,VISITOR,3,11,Sunday,February
2589,ZONE-B,CAR,2024-02-08 18:00:00,30.0,30.0,15.0,CARD,YES,REGULAR,18,8,Thursday,February
2590,ZONE-B,UNKNOWN,2024-06-27 01:00:00,30.0,20.0,10.0,UNKNOWN,YES,VISITOR,1,27,Thursday,June
2591,ZONE-A,CAR,2024-04-18 13:00:00,30.0,20.0,10.0,UNKNOWN,NO,UNKNOWN,13,18,Thursday,April
2592,UNKNOWN,BIKE,2024-04-12 23:00:00,60.0,30.0,30.0,UPI,NO,UNKNOWN,23,12,Friday,April
2593,ZONE-C,EV,2024-07-18 22:00:00,15.0,30.0,7.5,UPI,NO,REGULAR,22,18,Thursday,July
2594,ZONE-B,BIKE,2024-03-23 00:00:00,15.0,30.0,7.5,CARD,YES,REGULAR,0,23,Saturday,March
2595,ZONE-A,CAR,2024-01-21 22:00:00,5.0,30.0,2.5,CASH,YES,REGULAR,22,21,Sunday,January
2596,ZONE-C,CAR,2024-01-20 02:00:00,30.0,40.0,20.0,CASH,YES,VISITOR,2,20,Saturday,January
2597,ZONE-B,BIKE,2024-05-16 23:00:00,30.0,40.0,20.0,UPI,YES,VISITOR,23,16,Thursday,May
2598,ZONE-B,CAR,2024-02-29 10:00:00,15.0,40.0,10.0,CARD,NO,VISITOR,10,29,Thursday,February
2599,ZONE-A,CAR,2024-04-01 06:00:00,15.0,30.0,7.5,UPI,NO,VISITOR,6,1,Monday,April
2600,ZONE-B,CAR,2024-04-21 03:00:00,240.0,20.0,80.0,CARD,NO,VISITOR,3,21,Sunday,April
2601,ZONE-B,CAR,2024-05-22 02:00:00,30.0,20.0,10.0,CASH,YES,VISITOR,2,22,Wednesday,May
2602,ZONE-A,CAR,2024-05-15 15:00:00,60.0,20.0,20.0,CARD,NO,REGULAR,15,15,Wednesday,May
2603,UNKNOWN,BIKE,2024-04-28 21:00:00,30.0,30.0,15.0,UNKNOWN,YES,VISITOR,21,28,Sunday,April
2604,ZONE-C,EV,2024-02-23 15:00:00,30.0,20.0,10.0,UPI,NO,UNKNOWN,15,23,Friday,February
2605,ZONE-C,BIKE,2024-05-08 02:00:00,60.0,40.0,40.0,UPI,YES,VISITOR,2,8,Wednesday,May
2606,ZONE-A,EV,2024-04-10 05:00:00,15.0,40.0,10.0,UPI,NO,UNKNOWN,5,10,Wednesday,April
2607,ZONE-C,CAR,2024-07-09 18:00:00,30.0,40.0,20.0,CARD,NO,REGULAR,18,9,Tuesday,July
2608,UNKNOWN,BIKE,2024-04-20 19:00:00,30.0,40.0,20.0,CARD,NO,VISITOR,19,20,Saturday,April
2609,ZONE-C,EV,2024-07-04 02:00:00,240.0,40.0,160.0,UPI,NO,REGULAR,2,4,Thursday,July
2610,ZONE-A,EV,2024-02-20 01:00:00,15.0,20.0,5.0,CARD,YES,REGULAR,1,20,Tuesday,February
2612,UNKNOWN,EV,2024-05-24 16:00:00,15.0,20.0,5.0,CARD,YES,REGULAR,16,24,Friday,May
2614,ZONE-B,UNKNOWN,2024-07-25 12:00:00,30.0,20.0,10.0,UPI,YES,UNKNOWN,12,25,Thursday,July
2615,ZONE-A,CAR,2024-02-28 18:00:00,240.0,20.0,80.0,CARD,YES,REGULAR,18,28,Wednesday,February
2616,ZONE-C,CAR,2024-05-18 10:00:00,15.0,30.0,7.5,UNKNOWN,YES,REGULAR,10,18,Saturday,May
2617,ZONE-B,CAR,2024-03-25 03:00:00,60.0,20.0,20.0,UNKNOWN,NO,REGULAR,3,25,Monday,March
2620,ZONE-A,BIKE,2024-01-25 08:00:00,30.0,30.0,15.0,UPI,YES,VISITOR,8,25,Thursday,January
2621,ZONE-C,CAR,2024-06-21 03:00:00,120.0,40.0,80.0,UPI,NO,REGULAR,3,21,Friday,June
2622,ZONE-C,CAR,2024-05-06 11:00:00,60.0,30.0,30.0,CARD,NO,UNKNOWN,11,6,Monday,May
2623,UNKNOWN,BIKE,2024-01-16 06:00:00,60.0,30.0,30.0,UNKNOWN,NO,REGULAR,6,16,Tuesday,January
2624,ZONE-A,BIKE,2024-04-30 11:00:00,30.0,30.0,15.0,UPI,NO,VISITOR,11,30,Tuesday,April
2626,ZONE-A,UNKNOWN,2024-07-08 08:00:00,15.0,20.0,5.0,CASH,YES,VISITOR,8,8,Monday,July
2627,ZONE-C,EV,2024-07-19 08:00:00,15.0,30.0,7.5,UPI,YES,UNKNOWN,8,19,Friday,July
2628,ZONE-C,CAR,2024-04-25 21:00:00,15.0,40.0,10.0,UNKNOWN,YES,REGULAR,21,25,Thursday,April
2629,ZONE-A,CAR,2024-03-12 01:00:00,30.0,30.0,15.0,CARD,NO,VISITOR,1,12,Tuesday,March
2630,ZONE-A,EV,2024-07-17 18:00:00,30.0,40.0,20.0,CARD,YES,REGULAR,18,17,Wednesday,July
2631,UNKNOWN,BIKE,2024-01-15 02:00:00,30.0,30.0,15.0,UPI,NO,UNKNOWN,2,15,Monday,January
2632,UNKNOWN,CAR,2024-01-19 18:00:00,5.0,30.0,2.5,UPI,YES,VISITOR,18,19,Friday,January
2633,UNKNOWN,CAR,2024-07-18 07:00:00,120.0,30.0,60.0,UPI,NO,VISITOR,7,18,Thursday,July
2634,ZONE-A,UNKNOWN,2024-05-02 06:00:00,30.0,30.0,15.0,UNKNOWN,NO,VISITOR,6,2,Thursday,May
2635,ZONE-C,BIKE,2024-05-24 05:00:00,15.0,30.0,7.5,UPI,YES,VISITOR,5,24,Friday,May
2637,ZONE-B,BIKE,2024-05-14 01:00:00,60.0,20.0,20.0,UNKNOWN,YES,REGULAR,1,14,Tuesday,May
2638,ZONE-A,CAR,2024-07-03 21:00:00,120.0,40.0,80.0,UPI,YES,VISITOR,21,3,Wednesday,July
2639,ZONE-C,EV,2024-01-14 02:00:00,240.0,30.0,120.0,CASH,NO,REGULAR,2,14,Sunday,January
2641,ZONE-C,EV,2024-05-02 12:00:00,120.0,30.0,60.0,CARD,YES,REGULAR,12,2,Thursday,May
2642,ZONE-A,CAR,2024-02-24 11:00:00,60.0,20.0,20.0,UPI,YES,VISITOR,11,24,Saturday,February
2643,UNKNOWN,CAR,2024-06-28 07:00:00,120.0,20.0,40.0,CASH,YES,REGULAR,7,28,Friday,June
2644,ZONE-B,CAR,2024-06-16 12:00:00,60.0,30.0,30.0,CASH,NO,REGULAR,12,16,Sunday,June
2645,UNKNOWN,BIKE,2024-03-26 09:00:00,30.0,30.0,15.0,UPI,NO,VISITOR,9,26,Tuesday,March
2647,ZONE-A,BIKE,2024-05-09 23:00:00,240.0,30.0,120.0,CARD,YES,REGULAR,23,9,Thursday,May
2648,ZONE-C,CAR,2024-03-16 09:00:00,30.0,20.0,10.0,CASH,NO,VISITOR,9,16,Saturday,March
2649,ZONE-C,BIKE,2024-04-14 09:00:00,60.0,40.0,40.0,CASH,YES,VISITOR,9,14,Sunday,April
2650,ZONE-A,CAR,2024-03-24 19:00:00,240.0,40.0,160.0,CASH,NO,REGULAR,19,24,Sunday,March
2652,ZONE-A,EV,2024-01-21 07:00:00,240.0,20.0,80.0,CARD,NO,VISITOR,7,21,Sunday,January
2654,ZONE-C,CAR,2024-03-26 02:00:00,240.0,40.0,160.0,CASH,NO,VISITOR,2,26,Tuesday,March
2655,ZONE-B,CAR,2024-06-30 08:00:00,15.0,30.0,7.5,CARD,NO,REGULAR,8,30,Sunday,June
2657,ZONE-C,CAR,2024-03-30 08:00:00,15.0,30.0,7.5,CARD,YES,VISITOR,8,30,Saturday,March
2658,ZONE-A,UNKNOWN,2024-06-22 01:00:00,15.0,30.0,7.5,UPI,YES,VISITOR,1,22,Saturday,June
2659,ZONE-A,CAR,2024-03-20 09:00:00,30.0,40.0,20.0,UPI,NO,REGULAR,9,20,Wednesday,March
2661,ZONE-C,CAR,2024-02-16 00:00:00,15.0,30.0,7.5,UPI,NO,VISITOR,0,16,Friday,February
2662,ZONE-C,CAR,2024-01-13 11:00:00,15.0,30.0,7.5,UPI,YES,VISITOR,11,13,Saturday,January
2663,ZONE-A,BIKE,2024-05-12 09:00:00,5.0,20.0,1.67,CASH,YES,VISITOR,9,12,Sunday,May
2664,ZONE-B,CAR,2024-04-18 05:00:00,30.0,30.0,15.0,CASH,NO,VISITOR,5,18,Thursday,April
2665,ZONE-B,CAR,2024-02-24 22:00:00,240.0,30.0,120.0,UNKNOWN,NO,VISITOR,22,24,Saturday,February
2666,ZONE-A,BIKE,2024-07-05 19:00:00,240.0,40.0,160.0,CARD,NO,VISITOR,19,5,Friday,July
2667,ZONE-C,BIKE,2024-01-09 21:00:00,60.0,30.0,30.0,UNKNOWN,NO,UNKNOWN,21,9,Tuesday,January
2668,ZONE-C,CAR,2024-06-25 15:00:00,30.0,20.0,10.0,UPI,NO,VISITOR,15,25,Tuesday,June
2670,ZONE-C,BIKE,2024-01-22 00:00:00,60.0,40.0,40.0,UPI,YES,UNKNOWN,0,22,Monday,January
2671,ZONE-A,BIKE,2024-01-28 11:00:00,5.0,30.0,2.5,UNKNOWN,NO,REGULAR,11,28,Sunday,January
2672,ZONE-B,CAR,2024-05-10 23:00:00,15.0,40.0,10.0,UPI,NO,REGULAR,23,10,Friday,May
2673,ZONE-C,BIKE,2024-06-21 01:00:00,120.0,40.0,80.0,CASH,YES,REGULAR,1,21,Friday,June
2674,ZONE-A,CAR,2024-03-19 00:00:00,15.0,20.0,5.0,UNKNOWN,NO,UNKNOWN,0,19,Tuesday,March
2675,ZONE-B,EV,2024-03-05 12:00:00,30.0,30.0,15.0,UNKNOWN,NO,REGULAR,12,5,Tuesday,March
2676,ZONE-A,BIKE,2024-05-31 19:00:00,15.0,30.0,7.5,UPI,NO,REGULAR,19,31,Friday,May
2677,ZONE-A,CAR,2024-06-05 04:00:00,15.0,30.0,7.5,UNKNOWN,YES,VISITOR,4,5,Wednesday,June
2678,UNKNOWN,CAR,2024-03-23 15:00:00,120.0,30.0,60.0,UNKNOWN,NO,REGULAR,15,23,Saturday,March
2679,ZONE-C,BIKE,2024-01-29 19:00:00,120.0,20.0,40.0,CARD,YES,VISITOR,19,29,Monday,January
2680,ZONE-A,CAR,2024-05-25 08:00:00,30.0,20.0,10.0,UPI,NO,VISITOR,8,25,Saturday,May
2681,ZONE-A,CAR,2024-02-12 15:00:00,15.0,40.0,10.0,UNKNOWN,NO,VISITOR,15,12,Monday,February
2682,ZONE-C,BIKE,2024-05-21 11:00:00,240.0,30.0,120.0,CASH,NO,VISITOR,11,21,Tuesday,May
2683,ZONE-A,CAR,2024-04-29 08:00:00,5.0,20.0,1.67,CASH,NO,VISITOR,8,29,Monday,April
2684,ZONE-A,CAR,2024-04-29 16:00:00,60.0,40.0,40.0,CASH,NO,REGULAR,16,29,Monday,April
2685,ZONE-B,CAR,2024-01-07 03:00:00,15.0,30.0,7.5,UPI,YES,UNKNOWN,3,7,Sunday,January
2686,ZONE-C,EV,2024-07-16 23:00:00,60.0,30.0,30.0,UPI,YES,REGULAR,23,16,Tuesday,July
2687,ZONE-A,CAR,2024-05-08 17:00:00,240.0,40.0,160.0,CARD,NO,REGULAR,17,8,Wednesday,May
2689,ZONE-A,EV,2024-01-03 23:00:00,240.0,30.0,120.0,CASH,NO,REGULAR,23,3,Wednesday,January
2690,ZONE-A,EV,2024-04-14 16:00:00,120.0,20.0,40.0,CASH,NO,VISITOR,16,14,Sunday,April
2691,ZONE-C,CAR,2024-07-20 11:00:00,120.0,20.0,40.0,UNKNOWN,NO,VISITOR,11,20,Saturday,July
2693,UNKNOWN,CAR,2024-05-18 15:00:00,30.0,40.0,20.0,UPI,YES,VISITOR,15,18,Saturday,May
2694,ZONE-A,CAR,2024-06-20 03:00:00,240.0,30.0,120.0,UNKNOWN,YES,VISITOR,3,20,Thursday,June
2695,ZONE-A,CAR,2024-05-10 05:00:00,60.0,40.0,40.0,UPI,NO,UNKNOWN,5,10,Friday,May
2696,ZONE-A,BIKE,2024-07-20 12:00:00,120.0,40.0,80.0,UPI,NO,UNKNOWN,12,20,Saturday,July
2697,UNKNOWN,CAR,2024-04-17 02:00:00,60.0,20.0,20.0,CARD,NO,REGULAR,2,17,Wednesday,April
2698,ZONE-A,BIKE,2024-01-16 02:00:00,5.0,30.0,2.5,UPI,NO,VISITOR,2,16,Tuesday,January
2699,ZONE-C,CAR,2024-07-17 08:00:00,30.0,20.0,10.0,CASH,YES,REGULAR,8,17,Wednesday,July
2700,ZONE-C,EV,2024-04-03 09:00:00,60.0,40.0,40.0,CARD,YES,UNKNOWN,9,3,Wednesday,April
2703,ZONE-C,CAR,2024-04-23 01:00:00,120.0,40.0,80.0,CASH,YES,REGULAR,1,23,Tuesday,April
2704,ZONE-A,EV,2024-05-12 02:00:00,30.0,30.0,15.0,UPI,NO,REGULAR,2,12,Sunday,May
2706,UNKNOWN,CAR,2024-02-17 13:00:00,60.0,40.0,40.0,CARD,YES,VISITOR,13,17,Saturday,February
2707,ZONE-A,EV,2024-01-20 15:00:00,15.0,40.0,10.0,UNKNOWN,NO,REGULAR,15,20,Saturday,January
2708,ZONE-B,BIKE,2024-07-24 06:00:00,60.0,30.0,30.0,CARD,NO,VISITOR,6,24,Wednesday,July
2710,ZONE-C,CAR,2024-05-13 18:00:00,5.0,40.0,3.33,UPI,NO,VISITOR,18,13,Monday,May
2711,ZONE-A,BIKE,2024-04-12 09:00:00,15.0,20.0,5.0,CARD,NO,REGULAR,9,12,Friday,April
2712,ZONE-C,BIKE,2024-02-14 11:00:00,15.0,20.0,5.0,CARD,YES,REGULAR,11,14,Wednesday,February
2713,ZONE-C,EV,2024-05-07 10:00:00,30.0,20.0,10.0,CASH,NO,REGULAR,10,7,Tuesday,May
2715,ZONE-A,BIKE,2024-02-28 12:00:00,60.0,40.0,40.0,UPI,YES,VISITOR,12,28,Wednesday,February
2716,ZONE-B,CAR,2024-01-11 11:00:00,60.0,40.0,40.0,UPI,NO,VISITOR,11,11,Thursday,January
2717,ZONE-A,BIKE,2024-07-12 22:00:00,15.0,40.0,10.0,CARD,YES,UNKNOWN,22,12,Friday,July
2720,ZONE-B,BIKE,2024-04-13 14:00:00,30.0,40.0,20.0,CARD,NO,REGULAR,14,13,Saturday,April
2721,ZONE-C,CAR,2024-05-02 11:00:00,15.0,30.0,7.5,UPI,YES,VISITOR,11,2,Thursday,May
2722,UNKNOWN,BIKE,2024-05-24 19:00:00,60.0,20.0,20.0,CASH,NO,VISITOR,19,24,Friday,May
2723,ZONE-B,CAR,2024-07-23 05:00:00,30.0,20.0,10.0,UNKNOWN,NO,REGULAR,5,23,Tuesday,July
2724,ZONE-C,BIKE,2024-07-14 14:00:00,15.0,40.0,10.0,CARD,NO,VISITOR,14,14,Sunday,July
2725,ZONE-C,CAR,2024-02-25 22:00:00,30.0,30.0,15.0,UNKNOWN,NO,UNKNOWN,22,25,Sunday,February
2727,ZONE-A,BIKE,2024-03-28 20:00:00,120.0,30.0,60.0,UPI,YES,REGULAR,20,28,Thursday,March
2728,ZONE-A,BIKE,2024-05-08 01:00:00,15.0,40.0,10.0,CARD,YES,VISITOR,1,8,Wednesday,May
2729,ZONE-A,CAR,2024-06-28 04:00:00,120.0,20.0,40.0,UPI,NO,VISITOR,4,28,Friday,June
2730,UNKNOWN,BIKE,2024-03-22 04:00:00,60.0,30.0,30.0,UNKNOWN,YES,REGULAR,4,22,Friday,March
2731,ZONE-C,CAR,2024-04-06 19:00:00,5.0,40.0,3.33,CASH,NO,REGULAR,19,6,Saturday,April
2732,UNKNOWN,CAR,2024-01-25 20:00:00,60.0,40.0,40.0,UNKNOWN,YES,REGULAR,20,25,Thursday,January
2733,ZONE-A,CAR,2024-03-16 07:00:00,5.0,30.0,2.5,CASH,NO,REGULAR,7,16,Saturday,March
2735,ZONE-C,UNKNOWN,2024-06-07 07:00:00,5.0,40.0,3.33,CARD,NO,VISITOR,7,7,Friday,June
2736,ZONE-C,BIKE,2024-07-11 20:00:00,240.0,40.0,160.0,UPI,YES,UNKNOWN,20,11,Thursday,July
2737,UNKNOWN,UNKNOWN,2024-04-06 03:00:00,120.0,30.0,60.0,UNKNOWN,NO,REGULAR,3,6,Saturday,April
2738,ZONE-B,BIKE,2024-03-21 15:00:00,60.0,30.0,30.0,UNKNOWN,NO,UNKNOWN,15,21,Thursday,March
2739,ZONE-B,CAR,2024-06-07 20:00:00,15.0,40.0,10.0,UPI,YES,REGULAR,20,7,Friday,June
2740,ZONE-A,EV,2024-07-26 20:00:00,30.0,30.0,15.0,UPI,NO,REGULAR,20,26,Friday,July
2742,ZONE-A,CAR,2024-07-23 15:00:00,60.0,20.0,20.0,UPI,YES,REGULAR,15,23,Tuesday,July
2743,ZONE-C,BIKE,2024-07-01 18:00:00,30.0,40.0,20.0,CASH,NO,VISITOR,18,1,Monday,July
2744,ZONE-B,EV,2024-06-14 14:00:00,60.0,30.0,30.0,UPI,YES,VISITOR,14,14,Friday,June
2745,ZONE-A,CAR,2024-05-06 11:00:00,60.0,40.0,40.0,CARD,NO,UNKNOWN,11,6,Monday,May
2746,ZONE-A,CAR,2024-02-26 09:00:00,30.0,20.0,10.0,CASH,NO,UNKNOWN,9,26,Monday,February
2747,ZONE-B,BIKE,2024-07-11 07:00:00,5.0,30.0,2.5,UPI,YES,REGULAR,7,11,Thursday,July
2748,ZONE-C,CAR,2024-04-22 04:00:00,30.0,30.0,15.0,UNKNOWN,NO,VISITOR,4,22,Monday,April
2751,ZONE-B,CAR,2024-01-14 07:00:00,240.0,40.0,160.0,CARD,NO,VISITOR,7,14,Sunday,January
2752,ZONE-C,CAR,2024-05-22 00:00:00,15.0,30.0,7.5,CARD,NO,REGULAR,0,22,Wednesday,May
2753,UNKNOWN,CAR,2024-07-15 14:00:00,60.0,40.0,40.0,UPI,NO,VISITOR,14,15,Monday,July
2754,ZONE-A,BIKE,2024-07-16 05:00:00,240.0,40.0,160.0,UPI,YES,REGULAR,5,16,Tuesday,July
2756,ZONE-C,BIKE,2024-02-11 11:00:00,240.0,20.0,80.0,UNKNOWN,YES,VISITOR,11,11,Sunday,February
2757,ZONE-A,EV,2024-01-20 07:00:00,30.0,30.0,15.0,UPI,YES,VISITOR,7,20,Saturday,January
2758,ZONE-C,EV,2024-05-23 09:00:00,120.0,40.0,80.0,UPI,NO,VISITOR,9,23,Thursday,May
2760,ZONE-C,EV,2024-07-26 05:00:00,120.0,30.0,60.0,UPI,YES,VISITOR,5,26,Friday,July
2761,UNKNOWN,CAR,2024-07-28 11:00:00,120.0,30.0,60.0,UPI,YES,REGULAR,11,28,Sunday,July
2762,ZONE-A,BIKE,2024-05-07 15:00:00,240.0,30.0,120.0,UNKNOWN,NO,VISITOR,15,7,Tuesday,May
2764,ZONE-C,UNKNOWN,2024-05-13 12:00:00,30.0,30.0,15.0,CARD,NO,UNKNOWN,12,13,Monday,May
2765,ZONE-C,BIKE,2024-05-21 06:00:00,240.0,30.0,120.0,UPI,YES,VISITOR,6,21,Tuesday,May
2766,ZONE-A,CAR,2024-03-26 02:00:00,5.0,30.0,2.5,UPI,NO,REGULAR,2,26,Tuesday,March
2767,UNKNOWN,CAR,2024-01-04 15:00:00,240.0,20.0,80.0,UPI,NO,REGULAR,15,4,Thursday,January
2768,ZONE-A,CAR,2024-04-07 16:00:00,120.0,20.0,40.0,CARD,NO,VISITOR,16,7,Sunday,April
